Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Bathrooms,SF
2029,903430040,45,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,592.0,GasA,TA,N,FuseA,0,1173,3,1,TA,7,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,Fa,Y,0,25,77,0,0,0,NA,MnPrv,NA,0,9,2007,WD ,113000,2.0,1765.0
636,535175050,20,RL,66.0,12400,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585.0,Unf,0.0,630.0,GasA,TA,Y,FuseA,0,1215,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,234,0,NA,NA,NA,0,6,2009,WD ,155000,1.0,2430.0
1155,532378200,20,RL,65.0,6768,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,0.0,80.0,GasA,Gd,Y,SBrkr,0,912,3,1,Gd,5,Typ,0,NA,Detchd,Unf,1.0,288.0,TA,TA,Y,168,0,0,0,0,0,NA,GdPrv,NA,0,5,2008,WD ,142000,3.0,1824.0
739,903228120,45,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,884.0,GasA,Gd,Y,SBrkr,0,904,2,1,TA,4,Typ,0,NA,Detchd,Unf,1.0,180.0,TA,TA,Y,0,0,105,0,0,0,NA,NA,NA,0,1,2009,WD ,119000,1.0,1788.0
1608,923400040,50,RL,75.0,12508,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,0.0,323.0,GasA,Ex,Y,SBrkr,0,1750,4,1,TA,7,Mod,0,NA,Attchd,Unf,1.0,423.0,TA,TA,Y,245,0,156,0,0,0,NA,NA,Shed,1300,7,2008,WD ,160000,3.0,2733.0
1087,528235120,60,RL,62.0,7415,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,759.0,Unf,0.0,80.0,GasA,Ex,Y,SBrkr,0,1593,3,1,TA,8,Typ,1,TA,Attchd,Fin,2.0,398.0,TA,TA,Y,100,75,0,0,0,0,NA,NA,NA,0,4,2008,WD ,193000,4.0,2432.0
1774,528366070,60,RL,88.0,11762,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,0.0,770.0,GasA,Ex,Y,SBrkr,0,2202,4,1,Gd,9,Typ,1,TA,Attchd,RFn,2.0,517.0,TA,TA,Y,0,65,0,0,144,0,NA,NA,NA,0,9,2007,WD ,263000,4.0,3307.0
2816,907420090,20,RL,65.0,8767,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1286.0,GasA,Ex,Y,SBrkr,0,1310,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,New,164990,2.0,2620.0
2194,908276230,20,RL,60.0,8190,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,0.0,216.0,GasA,Ex,Y,SBrkr,0,948,3,1,TA,5,Typ,1,TA,Detchd,Unf,1.0,280.0,TA,TA,Y,0,36,0,0,0,0,NA,NA,NA,0,10,2007,WD ,119000,2.0,1896.0
523,528458180,20,FV,75.0,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,238.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1348.0,GasA,Ex,Y,SBrkr,0,1448,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,692.0,TA,TA,Y,0,140,0,0,0,0,NA,NA,NA,0,6,2009,WD ,238500,2.0,2820.0
2767,906475200,20,RL,62.0,70761,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,878.0,GasA,TA,Y,SBrkr,0,1533,2,1,Gd,5,Typ,2,TA,Attchd,Unf,2.0,576.0,TA,TA,Y,200,54,0,0,0,0,NA,NA,NA,0,12,2006,WD ,280000,3.0,3066.0
1837,533206070,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,GasA,Ex,Y,SBrkr,0,1565,2,1,Gd,5,Typ,0,NA,Attchd,Fin,2.0,476.0,TA,TA,Y,0,120,0,0,0,0,NA,NA,NA,0,2,2007,New,193800,3.0,3076.0
2284,923225040,120,RM,44.0,4224,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,GasA,TA,Y,SBrkr,0,1060,3,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,572.0,TA,TA,Y,100,110,0,0,0,0,NA,NA,NA,0,6,2007,WD ,129900,2.0,2100.0
1434,907135260,20,RL,57.0,9245,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,0.0,304.0,GasA,Ex,Y,SBrkr,0,990,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,672.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,2,2008,WD ,145000,2.0,1980.0
2794,907255050,20,RL,69.05520046484602,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753.0,GasA,Ex,Y,SBrkr,0,1787,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3.0,748.0,TA,TA,Y,198,150,0,0,0,0,NA,NA,NA,0,8,2006,WD ,275000,2.0,3540.0
2625,535454030,90,RL,60.0,8544,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,Wall,Fa,N,FuseF,0,1040,2,2,TA,6,Typ,0,NA,Detchd,Unf,2.0,400.0,TA,Fa,Y,0,0,0,0,0,0,NA,NA,NA,0,12,2006,WD ,81400,2.0,1040.0
794,905475160,20,RL,62.0,7440,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,0.0,916.0,GasW,TA,Y,SBrkr,0,1089,3,1,TA,5,Typ,1,Gd,Detchd,RFn,1.0,252.0,TA,TA,P,328,0,0,0,0,0,NA,MnPrv,NA,0,9,2009,WD ,125000,2.0,2178.0
708,902204080,30,RM,62.0,7404,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,861.0,GasA,TA,Y,SBrkr,0,861,2,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,288.0,TA,TA,N,0,0,128,0,0,0,NA,NA,NA,0,11,2009,Oth,80000,1.0,1722.0
286,909100080,30,RL,67.0,4853,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,0.0,974.0,GasA,Fa,N,FuseA,0,1296,2,1,Fa,5,Typ,1,Gd,Detchd,Unf,1.0,260.0,TA,TA,Y,0,0,36,0,0,0,NA,MnPrv,NA,0,5,2010,WD ,104000,2.0,2403.0
62,528358010,20,RL,59.0,10593,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,GasA,Ex,Y,SBrkr,0,1720,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,527.0,TA,TA,Y,240,56,154,0,0,0,NA,NA,NA,0,3,2010,WD ,260400,3.0,3440.0
1647,527302060,60,RL,78.0,12090,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,0.0,404.0,GasA,Ex,Y,SBrkr,0,1479,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,484.0,TA,TA,Y,167,72,0,0,0,0,NA,NA,NA,0,3,2007,WD ,176000,3.0,2204.0
2054,905103110,20,RL,69.05520046484602,11677,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,TA,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,761.0,30.0,GasA,TA,Y,SBrkr,0,1040,3,1,TA,6,Typ,0,NA,Attchd,RFn,1.0,264.0,TA,TA,Y,0,90,0,0,0,0,NA,MnPrv,NA,0,2,2007,WD ,123000,2.0,2080.0
1102,528326110,60,RL,69.05520046484602,11000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,GasA,Ex,Y,SBrkr,0,2172,4,1,Ex,8,Typ,1,TA,BuiltIn,RFn,3.0,687.0,TA,TA,Y,162,153,0,0,0,0,NA,NA,NA,0,6,2008,WD ,291000,3.0,3691.0
654,535354100,20,RL,50.0,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,0.0,292.0,GasA,Ex,Y,SBrkr,0,972,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,132000,2.0,1944.0
1089,528240040,60,RL,51.0,8029,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Ex,Y,SBrkr,0,1456,3,1,Gd,8,Typ,0,NA,Attchd,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,0,NA,NA,NA,0,7,2008,WD ,176000,3.0,2184.0
604,534278070,20,RL,69.05520046484602,13495,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,TA,Gd,CBlock,TA,TA,No,BLQ,625.0,LwQ,201.0,222.0,GasA,Fa,Y,SBrkr,0,1728,3,1,TA,7,Min1,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,Y,0,99,0,0,0,0,NA,NA,NA,0,7,2009,WD ,177625,3.0,2776.0
2838,908228040,50,RL,60.0,9738,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,0.0,392.0,GasA,Gd,Y,SBrkr,0,1221,4,1,TA,7,Typ,0,NA,Attchd,Unf,1.0,392.0,TA,TA,Y,0,0,236,0,0,0,NA,NA,NA,0,3,2006,WD ,104900,2.0,2005.0
2777,907181090,60,RL,68.0,9272,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,GasA,Ex,Y,SBrkr,0,1749,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,515.0,TA,TA,Y,140,85,0,0,0,0,NA,NA,NA,0,6,2006,WD ,196000,3.0,2591.0
1723,528186050,120,RL,48.0,7841,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,729.0,GasA,Ex,Y,SBrkr,0,1577,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,564.0,TA,TA,Y,203,39,0,0,0,0,NA,NA,NA,0,5,2007,WD ,280000,3.0,3154.0
349,527110020,80,RL,69.05520046484602,8530,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,GasA,Gd,Y,SBrkr,0,1474,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,400.0,TA,TA,Y,120,72,0,0,0,0,NA,NA,Shed,700,5,2009,WD ,168500,3.0,1858.0
2313,527107020,60,RL,69.05520046484602,13041,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,GasA,Gd,Y,SBrkr,0,1671,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,423.0,TA,TA,Y,0,84,0,0,0,0,NA,NA,NA,0,2,2006,WD ,170000,3.0,2452.0
2279,923202220,20,RL,200.0,43500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,Ex,Y,SBrkr,0,2034,2,1,TA,9,Min1,0,NA,2Types,RFn,4.0,1041.0,TA,TA,N,483,266,0,0,0,561,TA,GdPrv,NA,0,6,2007,WD ,130000,1.0,2034.0
1346,903233080,50,RM,52.0,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,240.0,449.0,GasA,TA,Y,SBrkr,0,2009,4,1,TA,7,Min2,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,0,20,0,0,0,0,NA,MnPrv,NA,0,1,2008,WD ,150000,2.0,2998.0
2770,907125080,20,RL,95.0,13015,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,GasA,Ex,Y,SBrkr,0,1100,3,1,TA,5,Typ,0,NA,Attchd,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,145000,2.0,2200.0
2923,923230040,90,RL,63.0,9297,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,GasA,TA,Y,SBrkr,0,1728,4,2,TA,8,Typ,0,NA,Detchd,Unf,2.0,560.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,188000,4.0,3456.0
1619,527110120,60,RL,57.0,8773,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,GasA,Gd,Y,SBrkr,0,1600,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,460.0,TA,TA,Y,100,38,0,0,0,0,NA,NA,NA,0,8,2007,WD ,169000,3.0,2516.0
2178,908152260,20,RL,74.0,8536,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1125.0,GasA,Gd,Y,SBrkr,0,1125,2,1,TA,5,Typ,0,NA,Attchd,Unf,2.0,430.0,TA,TA,Y,80,64,0,0,0,0,NA,NA,NA,0,4,2007,New,155000,2.0,2250.0
1160,533206050,120,FV,59.0,4282,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,0.0,1375.0,GasA,Ex,Y,SBrkr,0,1391,2,1,Gd,5,Typ,0,NA,Attchd,RFn,2.0,530.0,TA,TA,Y,156,158,0,0,0,0,NA,NA,NA,0,7,2008,WD ,196000,2.0,2782.0
1755,528275110,60,RL,69.05520046484602,8740,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,GasA,Ex,Y,SBrkr,0,1995,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,0,NA,NA,NA,0,7,2007,WD ,219500,3.0,2849.0
2412,528218060,60,RL,65.0,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Ex,Y,SBrkr,0,1456,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,2,2006,New,170440,3.0,2184.0
889,908151050,60,RL,75.0,7950,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,155.0,GasA,TA,Y,SBrkr,0,1426,3,1,TA,6,Typ,0,NA,Attchd,Fin,2.0,440.0,TA,TA,Y,252,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD ,159500,2.0,2116.0
1186,534126090,20,RL,80.0,10400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1304.0,GasA,Gd,Y,SBrkr,0,1682,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2.0,530.0,TA,TA,Y,98,0,0,0,0,0,NA,MnPrv,NA,0,5,2008,WD ,174000,2.0,2986.0
1613,526352090,20,RL,85.0,10628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,GasA,TA,Y,SBrkr,0,1277,2,1,TA,5,Typ,1,Po,Attchd,Unf,2.0,526.0,TA,TA,Y,0,0,0,0,176,0,NA,GdWo,NA,0,4,2007,WD ,167000,2.0,2554.0
411,527453060,160,RL,24.0,2280,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,289.0,GasA,TA,Y,SBrkr,0,1456,3,1,TA,7,Typ,1,TA,Attchd,Unf,2.0,440.0,TA,TA,Y,87,0,0,0,0,0,NA,NA,NA,0,7,2009,WD ,148500,3.0,2311.0
810,906226090,90,RL,64.0,7018,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,Y,SBrkr,0,2228,6,2,TA,8,Typ,0,NA,Detchd,Unf,2.0,720.0,TA,TA,Y,73,0,0,0,0,0,NA,NA,NA,0,6,2009,WD ,147983,2.0,2228.0
548,531452010,160,RL,75.0,10762,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,GasA,TA,Y,SBrkr,0,1217,3,1,TA,6,Typ,1,TA,Attchd,RFn,1.0,288.0,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,4,2009,WD ,120000,2.0,1843.0
2179,908152280,20,RL,60.0,7024,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0.0,110.0,GasA,Gd,Y,SBrkr,0,1090,2,1,TA,5,Typ,0,NA,Attchd,Fin,2.0,450.0,TA,TA,Y,0,49,0,0,0,0,NA,NA,NA,0,6,2007,WD ,157000,3.0,2180.0
2746,905480160,50,RL,50.0,7585,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,GasA,Fa,Y,FuseA,0,1456,4,1,TA,7,Typ,1,TA,Detchd,Unf,1.0,280.0,TA,TA,P,0,0,0,0,0,0,NA,NA,NA,0,8,2006,WD ,91500,3.0,2266.0
1486,908102030,30,RL,67.0,8777,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,GasA,Gd,Y,FuseA,0,796,2,1,TA,4,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,P,328,0,164,0,0,0,NA,MnPrv,NA,0,5,2008,WD ,85000,1.0,1592.0
2168,908102100,20,RL,70.0,9170,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,96.0,420.0,GasA,Ex,Y,SBrkr,0,1214,2,1,TA,6,Typ,0,NA,Detchd,Unf,2.0,461.0,Fa,Fa,Y,0,0,184,0,0,0,NA,GdPrv,Shed,400,4,2007,WD ,140000,2.0,2428.0
2061,905105260,20,RL,66.0,7742,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,GasA,Ex,Y,SBrkr,0,955,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,386.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,1,2007,WD ,127000,2.0,1910.0
